State,Year,Month,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,Temp,Count,price,Megawatthours
RI,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0728706836274,-1.6418688147799999e-06,4.65082973087,6.77696228393e-08
RI,2012,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0461163243911,1.4402962438800002e-07,0.745912494639,-1.0912310712200001e-08
RI,2012,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016310513827,1.8067841595e-07,0.7947239600920001,-3.71139696613e-08
RI,2012,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779266138865,-4.86631071528e-07,-1.7922837089099997,2.4193888748500002e-09
RI,2012,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034957491476599996,-4.20870514948e-07,-8.04015128687,-4.61486867304e-08
RI,2012,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441251915589999,-1.7314652178e-06,4.4067724036,4.1391663077e-08
RI,2012,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039821920428699996,7.50006558379e-07,3.28410869819,9.92211282254e-08
RI,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06252258887159999,-5.81503393128e-07,-3.4030620688499997,1.92501048951e-07
RI,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.010443845409299999,-5.84706629408e-07,-1.01130026166,2.59583458599e-08
RI,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0761136362621,-4.32364480425e-07,1.91738766551,-2.78399822263e-07
RI,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06557404019930001,-6.14572097082e-07,-4.2328569815499995,-4.52770269209e-09
RI,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11827202051300001,-4.13898765396e-07,-0.37675121077600005,-6.59993685335e-09
RI,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0290908230589,-5.166849648649999e-07,9.19029601798,6.842305521830001e-08
RI,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0598988730886,-4.42916317584e-07,-2.6708900870599996,5.88818231146e-08
RI,2013,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00314720198122,-4.17007788845e-07,9.678410672510001,-1.21591442643e-07
RI,2013,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544152072848,-4.1305084990999997e-07,-3.20781620704,8.897889050730001e-08
RI,2013,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441251915589999,-4.74383403397e-07,-10.2366672322,-1.32351389098e-07
RI,2013,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860339954732,-4.63077863584e-07,1.7709532691499998,4.9981430474699995e-08
RI,2013,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754943994104,-4.71933869771e-07,-1.01130026166,1.1782786008e-07
RI,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.066576279665,-5.745316435760001e-07,-3.3542506033999997,3.3168354489200003e-07
RI,2013,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.060709611247300004,-5.8056126481e-07,7.7747635198500005,-3.2283042561e-07
RI,2013,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0582773967712,-7.428899739619999e-07,0.208986374658,-5.6143263782300006e-08
RI,2013,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0671955165167,-2.56186485001e-07,-5.355520686969999,-2.9428093734400005e-08
RI,2013,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.104489471816,-4.44141084397e-07,6.4568539526199995,-2.46246459485e-09
RI,2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.068816992834,-5.969542975390001e-07,19.4895152285,8.76748241749e-08
RI,2014,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0582773967712,-5.053794250520001e-07,-10.968839214,6.963197508010001e-08
RI,2014,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00820313224026,-5.24975694062e-07,8.99505015617,-1.45727863495e-07
RI,2014,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043064873063400004,-2.7201424074e-07,-7.893716890510001,1.13122307423e-07
RI,2014,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114409831027,-5.73212663931e-07,-1.64584931255,-1.44579109784e-07
RI,2014,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765547179060001,-4.16065660527e-07,-2.57326715615,1.170176661e-08
RI,2014,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066576279665,-5.23656714417e-07,-4.57453723972,8.695283036860001e-08
RI,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.046307825698100005,-5.37977064847e-07,0.501855167375,2.09876473538e-07
RI,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0315230375349,-6.37183176708e-07,10.898697308800001,-2.5863034457e-07
RI,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0355767283283,-3.3852849997399997e-07,-7.454413701439999,9.11504687776e-08
RI,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0753028981035,-5.10278492304e-07,-2.81732448342,-6.563412422509999e-08
RI,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11421832972000001,-6.61207448811e-07,-1.2065461234700001,3.5878764633199993e-08
RI,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0339552520109,-4.17949917163e-07,7.48189472713,1.47030780725e-08
RI,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09800356654640001,-5.34773828566e-07,8.45812403619,6.25813417658e-08
RI,2015,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0647633020407,-3.13656312385e-07,11.3380004979,-3.86489061062e-08
RI,2015,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278835470999998,-4.805072374630001e-07,-4.62334870517,-1.7912572365700002e-08
RI,2015,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12251721261399999,-4.35944568032e-07,-5.4531436178699995,-1.17704429476e-07
RI,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278835470999998,-4.26429072023e-07,-10.1878557668,4.578659049130001e-08
RI,2015,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252286335725,-5.30911102464e-07,-1.84109517436,9.87859730436e-08
RI,2015,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0617118507129,-7.36483501401e-07,-0.47437414168200004,1.52483562785e-07
RI,2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000906488812164,-4.97559760014e-07,3.96746921453,4.95168918241e-08
RI,2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0420626335977,-3.63589113227e-07,6.261608090809999,-1.79942814167e-07
RI,2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12475792578299999,-5.45890942716e-07,-5.746012410590001,-7.92386703087e-08
RI,2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.044494848073699994,-2.37720769973e-07,-2.13396396708,-2.6352623993400002e-08
RI,2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01611901252,-6.18623248848e-07,4.60201826541,7.92893418465e-08
RI,2016,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11502906787900001,-6.21449633801e-07,-0.913677330757,5.06166730873e-08
RI,2016,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013067561192299999,-4.24450602555e-07,0.7947239600920001,-1.1077412846300001e-07
RI,2016,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779266138865,-2.78797564628e-07,-0.816054399851,3.26353893558e-08
RI,2016,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252286335725,-7.13683996111e-07,-1.10892319257,-4.9418647050999997e-08
RI,2016,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933306389013,-1.3484900566299998e-06,-4.42810284336,9.0474599227e-09
RI,2016,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071440708617,3.2887520033499996e-07,1.67333033824,9.34297864337e-08
RI,2016,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0544152072848,-6.92674534625e-07,-3.01257034523,2.43414205214e-07
RI,2016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0007149875051900001,-3.48326634479e-07,4.35796093815,2.09015907898e-08
RI,2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0623310875646,-5.80843903305e-07,3.43054309455,-2.2175688957199999e-07
RI,2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0963820902291,-3.37115307498e-07,-5.06265189425,-1.0400893456e-07
RI,2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0793565888968,-2.9104523275900004e-07,-1.2065461234700001,-5.17973585829e-09
RI,2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08989618495960001,-2.6122609820900003e-06,0.208986374658,6.67901738772e-08
RI,2017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00152572566387,1.22823089248e-06,4.35796093815,3.7615187721699996e-08
RI,2017,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006581655922899999,-1.20896858569e-07,3.1864857672799998,-9.82875534089e-08
RI,2017,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010443845409299999,-2.41092816058e-06,-6.47818439238,9.55356017022e-08
RI,2017,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138731975787,3.85779750729e-07,3.82103481817,-1.1443027151700001e-07
RI,2017,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039821920428699996,3.3283213927e-07,-9.455683785,2.7298791725099998e-08
RI,2017,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811695665212,1.52406833489e-08,1.2828386146200002,1.32701492176e-07
RI,2017,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0341467533179,-5.81503393128e-07,3.3817316290900004,1.2144202675e-07
RI,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0128760598853,-5.07452107351e-07,2.0638220618700003,-1.0484151594499998e-08
RI,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0290908230589,-8.922173123290001e-07,-0.523185607134,-1.1554964175999999e-07
RI,2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0558451822952,-2.3533641203599997e-06,2.6007481818500002,-1.1250635391300002e-07
SC,2007,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0274693467415,-2.85863527011e-07,0.648289563734,-1.7391920305e-07
SC,2007,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10630244944,-1.60560460747e-07,-1.64584931255,-5.61386414033e-07
SC,2007,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179319901444,-2.92081573908e-07,-0.425562676229,-2.98562478755e-07
SC,2007,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649548033476,-2.12283305393e-07,0.306609305564,5.98758288666e-07
SC,2007,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064144065189,-2.3451753369200001e-07,1.7709532691499998,1.23972787923e-06
SC,2007,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00901387039893,-2.89726253114e-07,1.3316500800700002,7.56390804627e-07
SC,2007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.043064873063400004,-2.3819183413200003e-07,0.404232236469,9.34726073222e-07
SC,2007,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.068816992834,-3.49174549965e-07,-0.7672429343989999,-1.3928336419e-06
SC,2007,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.060709611247300004,-3.13279461058e-07,-1.7434722434599998,-1.2423832852600001e-06
SC,2007,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.121514973148,-3.56428938012e-07,-0.425562676229,-7.38585521832e-07
SC,2007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.013686798044,-3.68676606143e-07,-0.0350709526061,3.76840339683e-07
SC,2008,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0680062546754,7.01364381826e-05,1.13640421826,1.06706641856e-06
SC,2008,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536044691262,-1.1015659574700001e-07,-1.10892319257,-8.64560848125e-07
SC,2008,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030903800683200002,-4.03817992396e-07,0.355420771017,-4.2940846481500003e-07
SC,2008,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552259454435,-2.91327871254e-07,0.208986374658,-3.32451412844e-07
SC,2008,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576581599195,-1.4162368155999998e-07,1.6245188727899997,5.54930746037e-07
SC,2008,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884662099493,-3.13467886722e-07,3.04005137092,1.8650458753900002e-06
SC,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0039579401399,1.07051861209e-06,0.111363443752,3.25381490427e-07
SC,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0072008927746,-1.1528100050200001e-06,0.501855167375,1.48367078718e-07
SC,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.044494848073699994,-3.6198749508699996e-07,-1.01130026166,-1.29343776201e-06
SC,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10286799549799999,-5.24127778576e-07,-0.96248879621,-1.38838694361e-06
SC,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0907069231183,-8.91275184011e-07,-0.18150534896499998,-3.16019057685e-07
SC,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00414944144687,1.9009196619999998e-08,0.160174909205,6.227086142149999e-07
SC,2009,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056655920453900006,-6.333204506050001e-07,1.47808447643,5.39491831969e-07
SC,2009,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195534664617,-3.67263413667e-07,0.160174909205,-7.857823688899999e-07
SC,2009,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576581599195,-4.26146433527e-07,-0.7184314689460001,-2.57194752234e-07
SC,2009,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600903743956,-3.30143557946e-07,-0.96248879621,-8.3267558677e-07
SC,2009,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306218493439999,-4.65621610042e-07,0.8435354255449999,8.32615720497e-07
SC,2009,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649548033476,6.65866766675e-08,1.18521568371,1.51792916322e-06
SC,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00314720198122,-2.68999430123e-07,0.5994780982810001,8.59787033918e-07
SC,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00739239408158,-9.76066732611e-07,-0.913677330757,5.7821219810000004e-08
SC,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0517914915018,-9.54593939893e-08,-0.816054399851,-1.39255240013e-06
SC,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09557135207039999,-5.01234060454e-07,-0.13269388351199998,-1.0954351582600001e-06
SC,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0558451822952,-6.557431045680001e-07,0.0137405128467,-4.92908939454e-07
SC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08746397048360001,-8.095061789560001e-08,-1.5970378471000002,1.3418312359e-06
SC,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355767283283,-2.6777389001700002e-06,1.8197647346,1.41839616048e-06
SC,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252796512952,-4.7589080870600003e-07,-0.13269388351199998,-1.11740279927e-06
SC,2010,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765547179060001,3.00234499475e-07,-4.86740603244,-3.7178048631e-07
SC,2010,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981950678534,-7.3959252485e-07,2.6495596473,-1.11776099774e-06
SC,2010,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900849414099999,-2.6607883233800004e-07,0.550666632828,9.451739952219999e-07
SC,2010,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681977559823,1.11253753506e-06,2.55193671639,1.84245418547e-06
SC,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00252796512952,2.39278797315e-07,1.2340271491700001,8.751224062389999e-07
SC,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0072008927746,-9.14451540628e-07,-0.230316814417,8.7908492713e-08
SC,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0420626335977,-5.996864696609999e-07,-1.694660778,-1.35025559631e-06
SC,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.100435781022,-3.88452150186e-09,-1.64584931255,-1.8099263855599999e-06
SC,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08584249416629999,-1.0229847228399999e-06,0.25779784011100004,-3.6798722040100004e-07
SC,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12881161657600002,-1.57460085289e-06,0.745912494639,2.01364927113e-06
SC,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171212519857,-2.16993946982e-07,-0.0838824180589,5.16965905053e-07
SC,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779266138865,-3.13938950881e-07,-0.0838824180589,-1.8090085019599998e-06
SC,2011,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042254134904699994,-2.48366819964e-07,-0.8648658653039999,-4.78888827168e-07
SC,2011,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306218493439999,-4.7419497773400004e-07,-0.230316814417,-1.00620041151e-07
SC,2011,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495507783328,-5.429703449310001e-07,1.2340271491700001,8.84344617824e-07
SC,2011,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754943994104,1.4412383722000002e-07,1.47808447643,1.4593469215799999e-06
SC,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014689037509700001,1.18497946977e-07,1.2340271491700001,9.56993145769e-07
SC,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0128760598853,-6.219206979600001e-07,-0.523185607134,1.23308576629e-07
SC,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.060709611247300004,2.00455377696e-08,0.160174909205,-1.7915603183099998e-06
SC,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.107732424451,-1.2813163075700001e-06,-3.30543913795,-1.45624036928e-06
SC,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0477378007084,-5.48340476342e-07,0.8435354255449999,-3.2870432095700003e-07
SC,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.038819680963,-1.4200053288699998e-07,0.25779784011100004,7.0719308326e-07
SC,2012,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020983441472099996,-1.07649761129e-06,0.208986374658,5.526514283810001e-07
SC,2012,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171212519857,-8.5849685148e-08,0.160174909205,-8.887798225319999e-07
SC,2012,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10062728232899999,-1.72054426224e-07,-0.18150534896499998,-8.9620829307e-08
SC,2012,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006581655922899999,-4.79565109145e-07,-1.3529805198299998,-1.93408838183e-07
SC,2012,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673870178237,-4.2605995362300006e-08,0.355420771017,9.980516462600001e-07
SC,2012,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015499775668299999,-3.17236399993e-07,3.9186577490699994,5.74462357554e-07
SC,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06333332703030001,-2.28299486795e-07,-0.5719970725869999,1.67939832069e-06
SC,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0404411572804,-2.2933582794499997e-07,0.8435354255449999,-5.26610379027e-07
SC,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.037198204645599996,-8.45864599095e-07,-1.49941491619,-1.40358379387e-06
SC,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0817888033729,-1.83265753206e-07,-3.4518735343,-8.615231571299999e-07
SC,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.10692168629200001,-5.41745578118e-07,1.9661991309599998,-2.6663244259e-07
SC,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00496017960555,-5.278962918470001e-07,0.648289563734,4.3503499937299993e-07
SC,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120653217267,2.26956532211e-06,-0.913677330757,6.75331608523e-07
SC,2013,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0307122993762,-2.0766687663599999e-07,-0.0350709526061,-7.51205022102e-07
SC,2013,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013067561192299999,-2.62310319067e-07,-1.01130026166,4.34238847288e-07
SC,2013,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10954540207499999,-2.86590941579e-05,-0.816054399851,-8.818928971159999e-07
