State,Year,Month,Megawatthours
DC,2014,9,919071
DE,2014,9,930824
FL,2014,9,21447815
GA,2014,9,12054488
HI,2014,9,834094
IA,2014,9,3691147
ID,2014,9,1781886
IL,2014,9,11169100
IN,2014,9,8692349
KS,2014,9,3560920
KY,2014,9,6406675
LA,2014,9,8507104
MA,2014,9,4659498
MD,2014,9,4818060
ME,2014,9,961151
MI,2014,9,8301333
MN,2014,9,5460034
MO,2014,9,6745525
MS,2014,9,4697079
MT,2014,9,1101808
NC,2014,9,11286198
ND,2014,9,1351314
NE,2014,9,2409736
NH,2014,9,936656
NJ,2014,9,6098520
NM,2014,9,2021836
NV,2014,9,3395760
NY,2014,9,13047545
OH,2014,9,11976970
OK,2014,9,5292185
OR,2014,9,3686278
PA,2014,9,11759708
RI,2014,9,654521
SC,2014,9,7070582
SD,2014,9,955930
TN,2014,9,9050178
TX,2014,9,37723702
UT,2014,9,2591233
VA,2014,9,8906087
VT,2014,9,454399
WA,2014,9,6965188
WI,2014,9,5528491
WV,2014,9,2423561
WY,2014,9,1336782
AK,2014,10,504289
AL,2014,10,6967665
AR,2014,10,3762903
AZ,2014,10,6212664
CA,2014,10,24204139
CO,2014,10,4308855
CT,2014,10,2108253
DC,2014,10,872627
DE,2014,10,852224
FL,2014,10,19033749
GA,2014,10,10424042
HI,2014,10,858408
IA,2014,10,3677061
ID,2014,10,1646117
IL,2014,10,10611087
IN,2014,10,8182503
KS,2014,10,2991722
KY,2014,10,5903789
LA,2014,10,7566763
MA,2014,10,4206380
MD,2014,10,4306529
ME,2014,10,980096
MI,2014,10,8086984
MN,2014,10,5357662
MO,2014,10,5924378
MS,2014,10,4048156
MT,2014,10,1083514
NC,2014,10,9796696
ND,2014,10,1467137
NE,2014,10,2249885
NH,2014,10,830592
NJ,2014,10,5587356
NM,2014,10,1827009
NV,2014,10,2702284
NY,2014,10,11403056
OH,2014,10,11598064
OK,2014,10,4787472
OR,2014,10,3622995
PA,2014,10,11014659
RI,2014,10,604721
SC,2014,10,6139467
SD,2014,10,928480
TN,2014,10,7463395
TX,2014,10,32563728
UT,2014,10,2324168
VA,2014,10,8185203
VT,2014,10,431662
WA,2014,10,7109274
WI,2014,10,5470691
WV,2014,10,2485374
WY,2014,10,1403861
AK,2014,11,529627
AL,2014,11,6759147
AR,2014,11,3500611
AZ,2014,11,5181376
CA,2014,11,18667420
CO,2014,11,4309047
CT,2014,11,2221734
DC,2014,11,852575
DE,2014,11,857933
FL,2014,11,16276351
GA,2014,11,10219405
HI,2014,11,775981
IA,2014,11,3818764
ID,2014,11,1757307
IL,2014,11,11335926
IN,2014,11,8450042
KS,2014,11,3017578
KY,2014,11,6217530
LA,2014,11,6906841
MA,2014,11,4226193
MD,2014,11,4769573
ME,2014,11,987618
MI,2014,11,8228515
MN,2014,11,5490537
MO,2014,11,6463887
MS,2014,11,3656355
MT,2014,11,1135413
NC,2014,11,10021745
ND,2014,11,1635205
NE,2014,11,2344933
NH,2014,11,820367
NJ,2014,11,5442627
NM,2014,11,1787437
NV,2014,11,2339028
NY,2014,11,11245691
OH,2014,11,11915995
OK,2014,11,4671958
OR,2014,11,3931624
PA,2014,11,11146172
RI,2014,11,627471
SC,2014,11,6159782
SD,2014,11,991068
TN,2014,11,7327992
TX,2014,11,27776394
UT,2014,11,2338191
VA,2014,11,8939427
VT,2014,11,447847
WA,2014,11,7079945
WI,2014,11,5574331
WV,2014,11,2803291
WY,2014,11,1430778
AK,2014,12,575308
AL,2014,12,7325934
AR,2014,12,3796366
AZ,2014,12,5600452
CA,2014,12,21317887
CO,2014,12,4556063
CT,2014,12,2521931
DC,2014,12,906277
DE,2014,12,936470
FL,2014,12,16801254
GA,2014,12,10679991
HI,2014,12,765878
IA,2014,12,4086988
ID,2014,12,1907888
IL,2014,12,11871208
IN,2014,12,9123603
KS,2014,12,3272607
KY,2014,12,6689716
LA,2014,12,7003676
MA,2014,12,4482590
MD,2014,12,5273961
ME,2014,12,1037420
MI,2014,12,8721560
MN,2014,12,6107040
MO,2014,12,7196213
MS,2014,12,3794822
MT,2014,12,1315152
NC,2014,12,11226674
ND,2014,12,1815328
NE,2014,12,2608048
NH,2014,12,933888
NJ,2014,12,5917863
NM,2014,12,1914964
NV,2014,12,2609639
NY,2014,12,12096209
OH,2014,12,12865473
OK,2014,12,4976148
OR,2014,12,4364957
PA,2014,12,12681742
RI,2014,12,635087
SC,2014,12,6583371
SD,2014,12,1121526
TN,2014,12,8182475
TX,2014,12,29582396
UT,2014,12,2507576
VA,2014,12,9792784
VT,2014,12,497125
WA,2014,12,8563392
WI,2014,12,5990904
WV,2014,12,2952237
WY,2014,12,1531638
AK,2015,1,581791
AL,2015,1,8009641
AR,2015,1,4081719
AZ,2015,1,5716217
CA,2015,1,20436665
CO,2015,1,4595902
CT,2015,1,2676485
DC,2015,1,1016479
DE,2015,1,1141741
FL,2015,1,17494189
GA,2015,1,12027013
HI,2015,1,735250
IA,2015,1,4321522
ID,2015,1,1961137
IL,2015,1,12511987
IN,2015,1,9759972
KS,2015,1,3438320
KY,2015,1,7190168
LA,2015,1,7672253
MA,2015,1,4888494
MD,2015,1,6089868
ME,2015,1,1080003
MI,2015,1,9114208
MN,2015,1,6190616
MO,2015,1,7635596
MS,2015,1,4156873
MT,2015,1,1388841
NC,2015,1,12229741
ND,2015,1,1817267
NE,2015,1,2664615
NH,2015,1,993823
NJ,2015,1,6638073
NM,2015,1,1944940
NV,2015,1,2802882
NY,2015,1,12763532
OH,2015,1,13951129
OK,2015,1,5314785
OR,2015,1,4357202
PA,2015,1,13666831
RI,2015,1,676921
SC,2015,1,7225018
SD,2015,1,1178718
TN,2015,1,9095354
TX,2015,1,32573796
UT,2015,1,2554939
VA,2015,1,10840810
VT,2015,1,527633
WA,2015,1,8775792
WI,2015,1,6185418
WV,2015,1,3388077
WY,2015,1,1586075
AK,2015,2,548101
AL,2015,2,7434524
AR,2015,2,3854606
AZ,2015,2,4716844
CA,2015,2,18225225
CO,2015,2,4089682
CT,2015,2,2681912
DC,2015,2,955882
DE,2015,2,1049877
FL,2015,2,16135021
GA,2015,2,11303186
HI,2015,2,693941
IA,2015,2,3984757
ID,2015,2,1677144
IL,2015,2,11732627
IN,2015,2,9038263
KS,2015,2,3187985
KY,2015,2,7010608
LA,2015,2,7312294
MA,2015,2,4798458
MD,2015,2,5938060
ME,2015,2,1015177
MI,2015,2,8550235
MN,2015,2,5600237
MO,2015,2,7308227
MS,2015,2,3870753
MT,2015,2,1224511
NC,2015,2,11827319
ND,2015,2,1673162
NE,2015,2,2423920
NH,2015,2,973624
NJ,2015,2,6058969
NM,2015,2,1701597
NV,2015,2,2300604
NY,2015,2,12568885
OH,2015,2,13318436
OK,2015,2,4803915
OR,2015,2,3721556
PA,2015,2,13550087
RI,2015,2,646407
SC,2015,2,6834001
SD,2015,2,1083524
TN,2015,2,9005204
TX,2015,2,28980372
UT,2015,2,2215613
VA,2015,2,10659190
VT,2015,2,483029
WA,2015,2,7682902
WI,2015,2,5660742
WV,2015,2,3252208
WY,2015,2,1405038
AK,2015,3,536697
AL,2015,3,7010499
AR,2015,3,3970720
AZ,2015,3,5348466
CA,2015,3,19904835
CO,2015,3,4272088
CT,2015,3,2553949
DC,2015,3,914322
DE,2015,3,1003419
FL,2015,3,17917657
GA,2015,3,10493110
HI,2015,3,738997
IA,2015,3,3890708
ID,2015,3,1675211
IL,2015,3,11741335
IN,2015,3,9076887
KS,2015,3,3031814
KY,2015,3,6586495
LA,2015,3,7027178
MA,2015,3,4636708
MD,2015,3,5312996
ME,2015,3,951014
MI,2015,3,8550305
MN,2015,3,5722846
MO,2015,3,6732929
MS,2015,3,3952240
MT,2015,3,1149609
NC,2015,3,10763982
ND,2015,3,1602273
NE,2015,3,2335601
NH,2015,3,956936
NJ,2015,3,6097501
NM,2015,3,1774464
NV,2015,3,2576871
NY,2015,3,12485820
OH,2015,3,12749258
OK,2015,3,4697402
OR,2015,3,3908913
PA,2015,3,13443391
RI,2015,3,630713
SC,2015,3,6372617
SD,2015,3,1024417
TN,2015,3,8806824
TX,2015,3,30352382
UT,2015,3,2294411
VA,2015,3,9434952
VT,2015,3,482999
WA,2015,3,7919469
WI,2015,3,5682688
WV,2015,3,2824241
WY,2015,3,1430616
AK,2015,4,497611
AL,2015,4,6358561
AR,2015,4,3236286
AZ,2015,4,5329679
CA,2015,4,20019548
CO,2015,4,4025874
CT,2015,4,2303637
DC,2015,4,842361
DE,2015,4,832697
FL,2015,4,18292153
GA,2015,4,9566493
HI,2015,4,751836
IA,2015,4,3509815
ID,2015,4,1789694
IL,2015,4,9929054
IN,2015,4,7602882
KS,2015,4,2737530
KY,2015,4,5649250
LA,2015,4,6481992
MA,2015,4,4149417
MD,2015,4,4251807
ME,2015,4,987463
MI,2015,4,7735066
MN,2015,4,5166780
MO,2015,4,5596500
MS,2015,4,3458132
MT,2015,4,1118748
NC,2015,4,9174688
ND,2015,4,1423369
NE,2015,4,2132367
NH,2015,4,862959
NJ,2015,4,5173224
NM,2015,4,1714724
NV,2015,4,2469608
NY,2015,4,11290966
OH,2015,4,10923454
OK,2015,4,4310649
OR,2015,4,3712178
PA,2015,4,11099613
RI,2015,4,543699
SC,2015,4,5654163
SD,2015,4,925256
TN,2015,4,7250423
TX,2015,4,27952976
UT,2015,4,2234525
VA,2015,4,7651422
VT,2015,4,427022
WA,2015,4,7467507
WI,2015,4,5209075
WV,2015,4,2283304
WY,2015,4,1367083
AK,2015,5,472214
AL,2015,5,7009610
AR,2015,5,3309236
AZ,2015,5,5905547
CA,2015,5,19441589
CO,2015,5,4170914
CT,2015,5,2040457
DC,2015,5,902987
DE,2015,5,829555
FL,2015,5,19508210
GA,2015,5,10704469
HI,2015,5,756769
IA,2015,5,3650563
ID,2015,5,1805255
IL,2015,5,10746185
IN,2015,5,8326229
KS,2015,5,2973794
KY,2015,5,6077362
LA,2015,5,6925545
MA,2015,5,4072930
MD,2015,5,4856577
ME,2015,5,853446
MI,2015,5,8304096
MN,2015,5,5062568
MO,2015,5,6009369
MS,2015,5,3562953
MT,2015,5,1060672
NC,2015,5,10279997
ND,2015,5,1337259
NE,2015,5,2159209
NH,2015,5,800369
NJ,2015,5,6012137
NM,2015,5,1768045
NV,2015,5,2819723
NY,2015,5,10645294
OH,2015,5,11860877
OK,2015,5,4599373
OR,2015,5,3612759
PA,2015,5,10927440
RI,2015,5,573530
SC,2015,5,6445701
SD,2015,5,871064
TN,2015,5,7268125
TX,2015,5,29248236
UT,2015,5,2287615
VA,2015,5,8833360
VT,2015,5,423908
WA,2015,5,6676775
WI,2015,5,5342569
WV,2015,5,2594673
WY,2015,5,1363563
AK,2015,6,457991
AL,2015,6,8081856
AR,2015,6,3901366
AZ,2015,6,7780865
CA,2015,6,22091399
CO,2015,6,4536350
CT,2015,6,2375316
DC,2015,6,1028909
DE,2015,6,957797
FL,2015,6,21677953
GA,2015,6,12374874
HI,2015,6,771921
IA,2015,6,3947941
ID,2015,6,2324520
IL,2015,6,11745525
IN,2015,6,8856361
KS,2015,6,3729333
KY,2015,6,6584831
LA,2015,6,8003735
MA,2015,6,4410782
MD,2015,6,5155160
ME,2015,6,947192
MI,2015,6,8562494
MN,2015,6,5361477
MO,2015,6,7111579
MS,2015,6,4195943
MT,2015,6,1152062
NC,2015,6,12212183
ND,2015,6,1337924
NE,2015,6,2450619
NH,2015,6,907980
NJ,2015,6,6642730
NM,2015,6,2024726
NV,2015,6,3600698
NY,2015,6,12627903
OH,2015,6,12698645
OK,2015,6,5766292
OR,2015,6,3965574
PA,2015,6,11891417
RI,2015,6,641239
SC,2015,6,7575344
SD,2015,6,948051
TN,2015,6,8447899
TX,2015,6,34721328
UT,2015,6,2741741
VA,2015,6,9946921
VT,2015,6,432354
WA,2015,6,7041632
WI,2015,6,5612848
WV,2015,6,2659441
WY,2015,6,1375882
AK,2015,7,474127
AL,2015,7,8902984
AR,2015,7,4659501
AZ,2015,7,8518540
CA,2015,7,25191358
CO,2015,7,5018623
CT,2015,7,2756021
DC,2015,7,1124120
DE,2015,7,1099360
FL,2015,7,23252298
GA,2015,7,13997765
HI,2015,7,858676
IA,2015,7,4297718
ID,2015,7,2419386
IL,2015,7,13313966
IN,2015,7,9657730
KS,2015,7,4099635
KY,2015,7,7059421
LA,2015,7,8938181
MA,2015,7,5034313
MD,2015,7,5973340
ME,2015,7,1018229
MI,2015,7,9183828
MN,2015,7,6099135
MO,2015,7,8118319
MS,2015,7,4885822
MT,2015,7,1237939
NC,2015,7,13399966
ND,2015,7,1464814
NE,2015,7,2999946
NH,2015,7,946840
NJ,2015,7,7880564
NM,2015,7,2211223
NV,2015,7,3890843
NY,2015,7,13788483
OH,2015,7,13728511
OK,2015,7,6361335
OR,2015,7,4197389
PA,2015,7,13101934
RI,2015,7,747325
SC,2015,7,8253849
SD,2015,7,1073056
TN,2015,7,9678569
TX,2015,7,40173894
UT,2015,7,2914940
VA,2015,7,10626781
VT,2015,7,483348
WA,2015,7,7446648
WI,2015,7,6328573
WV,2015,7,2706915
WY,2015,7,1341991
AK,2015,8,490503
AL,2015,8,8749290
AR,2015,8,4858090
AZ,2015,8,8891961
CA,2015,8,24552181
CO,2015,8,5252300
CT,2015,8,2828456
DC,2015,8,1072496
DE,2015,8,1078044
FL,2015,8,23350949
GA,2015,8,13721677
HI,2015,8,896376
IA,2015,8,4262125
ID,2015,8,2261501
IL,2015,8,13106255
IN,2015,8,9524588
KS,2015,8,4031316
KY,2015,8,6893966
LA,2015,8,9480924
MA,2015,8,5208528
MD,2015,8,5743723
ME,2015,8,1068399
MI,2015,8,9418918
MN,2015,8,5915439
MO,2015,8,7857041
MS,2015,8,5047739
MT,2015,8,1211687
NC,2015,8,12724414
ND,2015,8,1492465
NE,2015,8,2832843
NH,2015,8,1033434
NJ,2015,8,7770472
NM,2015,8,2252898
NV,2015,8,3981325
NY,2015,8,14437355
OH,2015,8,13524827
OK,2015,8,6165193
OR,2015,8,4123038
PA,2015,8,13006948
RI,2015,8,779822
SC,2015,8,8036517
SD,2015,8,1085107
TN,2015,8,9831074
TX,2015,8,40722089
UT,2015,8,2974736
VA,2015,8,10289851
VT,2015,8,494646
WA,2015,8,7265072
WI,2015,8,6282308
WV,2015,8,2744399
WY,2015,8,1406463
AK,2015,9,482174
AL,2015,9,7661552
AR,2015,9,4254260
AZ,2015,9,7619203
CA,2015,9,25544655
CO,2015,9,4773095
CT,2015,9,2702934
DC,2015,9,980353
DE,2015,9,958443
FL,2015,9,22080728
GA,2015,9,11781100
HI,2015,9,865894
IA,2015,9,3941579
ID,2015,9,1833358
IL,2015,9,11973870
IN,2015,9,8757705
KS,2015,9,3686732
KY,2015,9,6352483
LA,2015,9,8674516
MA,2015,9,4865884
MD,2015,9,4932730
ME,2015,9,1045257
MI,2015,9,8741541
MN,2015,9,5501673
MO,2015,9,6979878
MS,2015,9,4525849
MT,2015,9,1102360
NC,2015,9,11485146
ND,2015,9,1329839
NE,2015,9,2537939
NH,2015,9,997097
NJ,2015,9,6704313
NM,2015,9,2088362
NV,2015,9,3470048
NY,2015,9,13935425
OH,2015,9,12433778
OK,2015,9,5661814
OR,2015,9,3593767
PA,2015,9,12457152
RI,2015,9,648327
SC,2015,9,6930254
SD,2015,9,979426
TN,2015,9,8777429
TX,2015,9,37592920
UT,2015,9,2544848
VA,2015,9,9057770
VT,2015,9,459144
WA,2015,9,6909947
WI,2015,9,5917206
WV,2015,9,2469242
WY,2015,9,1356875
AK,2015,10,503624
AL,2015,10,6705363
AR,2015,10,3695279
AZ,2015,10,6346748
CA,2015,10,24329324
CO,2015,10,4462139
CT,2015,10,2174695
DC,2015,10,772769
DE,2015,10,876973
FL,2015,10,19598748
GA,2015,10,10254480
HI,2015,10,831416
IA,2015,10,3650843
ID,2015,10,1617850
IL,2015,10,10372544
IN,2015,10,7946295
KS,2015,10,2972642
KY,2015,10,5592192
LA,2015,10,7456725
MA,2015,10,4235612
MD,2015,10,4315879
ME,2015,10,1023479
MI,2015,10,7944926
MN,2015,10,5188051
MO,2015,10,5852073
MS,2015,10,3952417
MT,2015,10,1073505
NC,2015,10,9767674
ND,2015,10,1414422
NE,2015,10,2230059
NH,2015,10,856031
NJ,2015,10,5505586
NM,2015,10,1897002
NV,2015,10,2911689
NY,2015,10,11683713
OH,2015,10,11238167
OK,2015,10,4554568
OR,2015,10,3678486
PA,2015,10,11012903
RI,2015,10,588804
SC,2015,10,6081427
SD,2015,10,919688
TN,2015,10,7312409
TX,2015,10,33579866
UT,2015,10,2419050
VA,2015,10,8179797
VT,2015,10,430420
WA,2015,10,6898589
WI,2015,10,5355537
WV,2015,10,2408676
WY,2015,10,1384197
AK,2015,11,526418
AL,2015,11,6274533
AR,2015,11,3211764
AZ,2015,11,5221558
CA,2015,11,19884185
CO,2015,11,4308193
CT,2015,11,2071611
DC,2015,11,830612
DE,2015,11,850358
FL,2015,11,18456190
GA,2015,11,9594727
HI,2015,11,817455
IA,2015,11,3663000
ID,2015,11,1717993
IL,2015,11,10323982
IN,2015,11,7612424
KS,2015,11,2857310
KY,2015,11,5322842
LA,2015,11,6801248
MA,2015,11,4011863
MD,2015,11,4528180
ME,2015,11,840803
MI,2015,11,7860964
MN,2015,11,5107213
MO,2015,11,5799382
MS,2015,11,3493928
MT,2015,11,1163461
NC,2015,11,9253941
ND,2015,11,1533523
NE,2015,11,2216103
NH,2015,11,809763
NJ,2015,11,5321849
NM,2015,11,1798652
NV,2015,11,2464450
NY,2015,11,10901380
OH,2015,11,10997764
OK,2015,11,4356423
OR,2015,11,3986211
PA,2015,11,10544102
RI,2015,11,567078
SC,2015,11,5879675
SD,2015,11,937325
TN,2015,11,6796274
TX,2015,11,27225486
UT,2015,11,2417196
VA,2015,11,7813440
VT,2015,11,425943
WA,2015,11,7376317
WI,2015,11,5355214
WV,2015,11,2373803
WY,2015,11,1412421
AK,2015,12,587954
AL,2015,12,6647132
AR,2015,12,3432328
AZ,2015,12,5953788
CA,2015,12,21549473
CO,2015,12,4610888
CT,2015,12,2310682
DC,2015,12,849944
DE,2015,12,819942
FL,2015,12,17835302
GA,2015,12,10059321
HI,2015,12,792821
IA,2015,12,4026722
ID,2015,12,1975765
IL,2015,12,11122641
IN,2015,12,8355182
KS,2015,12,3102717
KY,2015,12,5719013
LA,2015,12,6901899
MA,2015,12,4308102
MD,2015,12,4683398
ME,2015,12,1057707
MI,2015,12,8513341
MN,2015,12,5663201
MO,2015,12,6503187
MS,2015,12,3588880
MT,2015,12,1323516
NC,2015,12,10728472
ND,2015,12,1702631
NE,2015,12,2511854
NH,2015,12,860293
NJ,2015,12,5684206
NM,2015,12,1916919
NV,2015,12,2730949
NY,2015,12,11784899
OH,2015,12,11788378
OK,2015,12,4744637
OR,2015,12,4406900
PA,2015,12,11642209
RI,2015,12,620853
SC,2015,12,6039681
SD,2015,12,1076349
TN,2015,12,7362525
TX,2015,12,29214009
UT,2015,12,2592736
VA,2015,12,8674751
VT,2015,12,450662
WA,2015,12,8655438
WI,2015,12,5766754
WV,2015,12,2598048
WY,2015,12,1494559
AK,2016,1,577083
AL,2016,1,7688459
AR,2016,1,3898512
AZ,2016,1,5917529
CA,2016,1,20116800
CO,2016,1,4654878
CT,2016,1,2552683
DC,2016,1,976366
DE,2016,1,993890
FL,2016,1,17533274
GA,2016,1,11821920
HI,2016,1,761702
IA,2016,1,4275223
ID,2016,1,1991025
IL,2016,1,12101199
IN,2016,1,9208194
KS,2016,1,3449518
KY,2016,1,6740713
LA,2016,1,7510964
MA,2016,1,4661841
MD,2016,1,5703887
ME,2016,1,1000238
MI,2016,1,8875979
MN,2016,1,5966214
MO,2016,1,7173949
MS,2016,1,3995962
MT,2016,1,1367422
NC,2016,1,11979040
ND,2016,1,1832018
NE,2016,1,2632920
NH,2016,1,941421
NJ,2016,1,6146874
NM,2016,1,1942663
NV,2016,1,2756874
NY,2016,1,12293266
OH,2016,1,13265580
OK,2016,1,5181834
OR,2016,1,4476229
PA,2016,1,13114854
RI,2016,1,654136
SC,2016,1,6966547
SD,2016,1,1147099
TN,2016,1,8450537
TX,2016,1,32141262
UT,2016,1,2582126
VA,2016,1,10731757
VT,2016,1,506807
WA,2016,1,8707917
WI,2016,1,6104044
WV,2016,1,3288146
WY,2016,1,1530794
AK,2016,2,534751
AL,2016,2,6968017
AR,2016,2,3745096
AZ,2016,2,5199273
CA,2016,2,18596843
CO,2016,2,4196044
CT,2016,2,2374062
DC,2016,2,994844
DE,2016,2,955761
FL,2016,2,16440859
GA,2016,2,10850774
HI,2016,2,715625
IA,2016,2,3933200
ID,2016,2,1732622
IL,2016,2,11098342
IN,2016,2,8829379
KS,2016,2,3062160
KY,2016,2,6323255
LA,2016,2,7122619
MA,2016,2,4331433
MD,2016,2,5279330
ME,2016,2,947554
MI,2016,2,8091580
MN,2016,2,5451365
MO,2016,2,6568867
MS,2016,2,3896462
MT,2016,2,1233500
NC,2016,2,11046785
ND,2016,2,1645019
NE,2016,2,2413439
NH,2016,2,931861
NJ,2016,2,5799327
NM,2016,2,1770138
NV,2016,2,2480828
NY,2016,2,11835041
OH,2016,2,12307814
OK,2016,2,4432332
OR,2016,2,3905278
PA,2016,2,12719512
RI,2016,2,572075
SC,2016,2,6460126
SD,2016,2,1057053
TN,2016,2,8746106
TX,2016,2,29074793
UT,2016,2,2347243
VA,2016,2,9600389
VT,2016,2,478568
WA,2016,2,7832591
WI,2016,2,5587567
WV,2016,2,2887555
WY,2016,2,1400710
AK,2016,3,526820
AL,2016,3,6436847
AR,2016,3,3423372
AZ,2016,3,5326928
CA,2016,3,20224894
CO,2016,3,4287647
CT,2016,3,2301292
DC,2016,3,921186
DE,2016,3,862367
FL,2016,3,17044754
GA,2016,3,10096476
HI,2016,3,742835
IA,2016,3,3899310
ID,2016,3,1665677
IL,2016,3,10771418
IN,2016,3,8267117
KS,2016,3,2847082
KY,2016,3,5747877
LA,2016,3,6633101
MA,2016,3,4296435
MD,2016,3,4797061
ME,2016,3,1002989
MI,2016,3,8301894
MN,2016,3,5376702
MO,2016,3,5786326
MS,2016,3,3586931
MT,2016,3,1142474
NC,2016,3,10035336
ND,2016,3,1566992
NE,2016,3,2268134
NH,2016,3,924048
NJ,2016,3,5591664
NM,2016,3,1730869
NV,2016,3,2514457
NY,2016,3,11628673
OH,2016,3,11773236
OK,2016,3,4398604
OR,2016,3,3968898
PA,2016,3,11738476
RI,2016,3,592507
SC,2016,3,5706140
SD,2016,3,984216
TN,2016,3,7688289
TX,2016,3,28087577
UT,2016,3,2246162
VA,2016,3,8406293
VT,2016,3,452531
WA,2016,3,7726924
WI,2016,3,5544982
WV,2016,3,2550797
WY,2016,3,1368744
AK,2016,4,480161
AL,2016,4,6194281
AR,2016,4,3220027
AZ,2016,4,5400314
CA,2016,4,19147801
CO,2016,4,4012891
CT,2016,4,2180415
DC,2016,4,768958
DE,2016,4,769351
FL,2016,4,17144992
GA,2016,4,9592430
HI,2016,4,751062
IA,2016,4,3583758
ID,2016,4,1604154
IL,2016,4,10127044
IN,2016,4,7496912
KS,2016,4,2800795
KY,2016,4,5397023
LA,2016,4,6647532
MA,2016,4,3933890
MD,2016,4,4161318
ME,2016,4,901132
MI,2016,4,7842921
MN,2016,4,4884167
MO,2016,4,5231839
MS,2016,4,3416673
MT,2016,4,1108220
NC,2016,4,9153792
ND,2016,4,1432282
NE,2016,4,2107611
NH,2016,4,849355
NJ,2016,4,5093991
NM,2016,4,1696999
NV,2016,4,2504207
NY,2016,4,10728090
OH,2016,4,10920912
OK,2016,4,4222604
OR,2016,4,3508242
PA,2016,4,10612678
RI,2016,4,554296
SC,2016,4,5538659
SD,2016,4,898767
TN,2016,4,7023301
TX,2016,4,27839850
UT,2016,4,2204185
VA,2016,4,7785329
VT,2016,4,416559
WA,2016,4,6780297
WI,2016,4,5201760
WV,2016,4,2359586
WY,2016,4,1297823
AK,2016,5,468777
AL,2016,5,6904394
AR,2016,5,3290523
AZ,2016,5,6259730
CA,2016,5,19390174
CO,2016,5,4246154
CT,2016,5,2019629
DC,2016,5,842716
DE,2016,5,835844
FL,2016,5,19508973
GA,2016,5,10632935
HI,2016,5,782536
IA,2016,5,3673404
ID,2016,5,1773961
IL,2016,5,10579398
IN,2016,5,7889589
KS,2016,5,3064359
KY,2016,5,5561833
LA,2016,5,6903363
MA,2016,5,3916010
MD,2016,5,4408677
ME,2016,5,883822
MI,2016,5,8249319
MN,2016,5,5063077
MO,2016,5,5611891
MS,2016,5,3693881
MT,2016,5,1054964
NC,2016,5,9884494
ND,2016,5,1363986
NE,2016,5,2182448
NH,2016,5,780302
NJ,2016,5,5731537
NM,2016,5,1788882
NV,2016,5,2779200
NY,2016,5,10769987
OH,2016,5,11475030
OK,2016,5,4661709
OR,2016,5,3621875
PA,2016,5,10589620
RI,2016,5,557870
SC,2016,5,6220740
SD,2016,5,879016
TN,2016,5,7210097
TX,2016,5,30204873
UT,2016,5,2295621
VA,2016,5,8151652
VT,2016,5,421764
WA,2016,5,6657534
WI,2016,5,5318982
WV,2016,5,2390968
WY,2016,5,1259521
AK,2016,6,462128
AL,2016,6,8013839
AR,2016,6,3862874
AZ,2016,6,8223259
CA,2016,6,22358254
CO,2016,6,4783426
CT,2016,6,2446162
DC,2016,6,1040402
DE,2016,6,944087
FL,2016,6,22113033
GA,2016,6,12597890
HI,2016,6,774272
IA,2016,6,4209324
ID,2016,6,2309559
IL,2016,6,12540032
IN,2016,6,8893278
KS,2016,6,3959786
KY,2016,6,6360639
LA,2016,6,8126703
MA,2016,6,4379648
MD,2016,6,5139422
ME,2016,6,899295
MI,2016,6,9096765
MN,2016,6,5586471
MO,2016,6,7214106
MS,2016,6,4249225
MT,2016,6,1134383
NC,2016,6,12054260
ND,2016,6,1384437
NE,2016,6,2752970
NH,2016,6,868384
NJ,2016,6,6531099
NM,2016,6,2070872
NV,2016,6,3733902
NY,2016,6,12297750
OH,2016,6,12708281
OK,2016,6,5865957
OR,2016,6,3825969
PA,2016,6,11809021
RI,2016,6,621751
SC,2016,6,7191243
SD,2016,6,995755
TN,2016,6,8567122
TX,2016,6,35736365
UT,2016,6,2774149
VA,2016,6,9337945
VT,2016,6,436368
WA,2016,6,6814499
WI,2016,6,5951377
WV,2016,6,2502590
WY,2016,6,1327577
AK,2016,7,473046
AL,2016,7,8823541
AR,2016,7,4826163
AZ,2016,7,9119636
CA,2016,7,23899796
CO,2016,7,5406921
CT,2016,7,2736036
DC,2016,7,1131170
DE,2016,7,1120212
FL,2016,7,24776310
GA,2016,7,14330579
HI,2016,7,834870
IA,2016,7,4375154
ID,2016,7,2458948
IL,2016,7,14122337
IN,2016,7,9847603
KS,2016,7,4287718
KY,2016,7,7031589
LA,2016,7,9094655
MA,2016,7,5077169
MD,2016,7,6241846
ME,2016,7,939821
MI,2016,7,10155683
MN,2016,7,6192250
MO,2016,7,7997752
MS,2016,7,4968494
MT,2016,7,1182954
NC,2016,7,13792082
ND,2016,7,1506001
NE,2016,7,3067550
NH,2016,7,989976
NJ,2016,7,8259710
NM,2016,7,2317235
NV,2016,7,4150061
NY,2016,7,14427051
OH,2016,7,14496116
OK,2016,7,6555432
OR,2016,7,3951826
PA,2016,7,13365748
RI,2016,7,792824
SC,2016,7,8344438
SD,2016,7,1078634
TN,2016,7,9992251
TX,2016,7,40978236
UT,2016,7,3074741
VA,2016,7,11206162
VT,2016,7,492028
WA,2016,7,7091078
WI,2016,7,6610287
WV,2016,7,2794613
WY,2016,7,1385935
AK,2016,8,494177
AL,2016,8,8865501
AR,2016,8,4741338
AZ,2016,8,8522707
CA,2016,8,27016026
CO,2016,8,5258300
CT,2016,8,3044423
DC,2016,8,1147913
DE,2016,8,1196495
FL,2016,8,24223905
